id_curso;nombre;tipo;creditos;id_ciclo;t_aprobacion
20W0302;SERIES Y ECUACIONES DIFERENCIALES;O;4;57;0.7408406162211733
20W0303;ESTADÍSTICA Y PROBABILIDADES;O;4;57;0.7408406162211733
20W0304;FÍSICA GENERAL II;O;4;57;0.7408406162211733
20W0305;MATEMÁTICAS DISCRETAS;O;3;57;0.7408406162211733
20W0401;ANÁLISIS Y DISEÑO DE ALGORITMOS;O;4;58;0.7408406162211733
20W0402;ESTRUCTURA DE DATOS I;O;4;58;0.7408406162211733
20W0403;MÉTODOS NUMÉRICOS;O;4;58;0.7408406162211733
20W0404;SISTEMAS DIGITALES;O;4;58;0.7408406162211733
20W0405;CONTABILIDAD DE GESTIÓN;O;2;58;0.7408406162211733
20W0406;ECONOMÍA PARA GESTIÓN;O;3;58;0.7408406162211733
20W0501;BASE DE DATOS I;O;4;59;0.7408406162211733
20W0502;ESTRUCTURA DE DATOS II;O;4;59;0.7408406162211733
20W0503;ARQUITECTURA DE COMPUTADORAS;O;4;59;0.7408406162211733
20W0504;INGENIERÍA DE REQUISITOS;O;4;59;0.7408406162211733
20W0505;LENGUAJES Y COMPILADORES;O;3;59;0.7408406162211733
20W0506;ORGANIZACIÓN Y ADMINISTRACIÓN;O;3;59;0.7408406162211733
20W0601;BASE DE DATOS II;O;4;60;0.7408406162211733
20W0602;DISEÑO DE SOFTWARE;O;4;60;0.7408406162211733
20W0603;INVESTIGACIÓN OPERATIVA;O;4;60;0.7408406162211733
20W0604;SISTEMAS OPERATIVOS;O;4;60;0.7408406162211733
20W0605;ARQUITECTURA DE SOFTWARE;O;4;60;0.7408406162211733
20W0701;COMPUTACIÓN GRÁFICA Y VISUAL;O;3;61;0.7408406162211733
20W0702;TALLER DE CONSTRUCCIÓN DE SOFTWARE;O;4;61;0.7408406162211733
20W0703;CALIDAD DE SOFTWARE;O;4;61;0.7408406162211733
20W0704;PATRONES DE DISEÑO;O;4;61;0.7408406162211733
20W0705;FINANZAS PARA LA GESTIÓN;O;3;61;0.7408406162211733
20W07056;FORMACIÓN DE EMPRESAS INFORMÁTICAS;O;2;61;0.9915254237288136
20W0801;REDES Y TRANSMISIÓN DE DATOS;O;4;62;0.7408406162211733
20W0802;TESTING DE SOFTWARE;O;4;62;0.7408406162211733
20W0803;GESTIÓN DE CONFIGURACIÓN Y MANTENIMIENTO;O;4;62;0.7408406162211733
20W0804;INTERACCIÓN HOMBRE - COMPUTADOR;O;4;62;0.7408406162211733
20W0805;GERENCIA DE PROYECTO DE SOFTWARE;O;4;62;0.7408406162211733
20W0806;METODOLOGÍA DE LA INVESTIGACION;O;2;62;0.7408406162211733
20W0901;PRÁCTICA PRE PORFESIONAL I;O;5;63;0.7408406162211733
20W0902;ÉTICA PROFESIONAL Y LEGISLACIÓN INFORMÁTICA;O;2;63;0.7408406162211733
20W0903;INTELIGENCIA ARTIFICIAL;O;4;63;0.7408406162211733
20W0904;PROYECTO DE TESIS I;O;6;63;0.7408406162211733
20W0905;GERENCIA DE TECNOLOGÍA DE LA INFORMACIÓN;O;4;63;0.7408406162211733
20W1001;PRÁCTICA PRE PORFESIONAL II;O;5;64;0.7408406162211733
20W1002;PROYECTO DE TESIS II;O;6;64;0.7408406162211733
20W1003;TENDENCIAS EN GESTION EMPRESARIAL;O;3;64;0.7408406162211733
20W1004;TENDENCIAS EN INGENIERÍA DE SOFTWARE;O;3;64;0.7408406162211733
20W1005;SEGURIDAD INFORMÁTICA;O;4;64;0.7408406162211733
20W0E01;DATAWAREHOUSE;E;3;54;0.7408406162211733
20W0E02;E-BUSSINES;E;3;54;0.7408406162211733
20W0E03;DISEÑO DE APLICACIONES WEB;E;3;54;0.7408406162211733
20W0E04;PLANEAMIENTO DE RECURSO EMPRESARIALES;E;3;54;0.7408406162211733
20W0E05;ORATORIA I;E;3;54;0.7408406162211733
20W0E06;ORATORIA II;E;3;54;0.7408406162211733
20W0E07;MÉTODOS FORMALES;E;3;54;0.7408406162211733
20W0E08;REDES NEURONALES;E;3;54;0.7408406162211733
20W0E09;ROBÓTICA;E;3;54;0.7408406162211733
20W0E10;SISTEMAS INTELIGENTES;E;3;54;0.7408406162211733
20W0E11;INTELIGENCIAS DE NEGOCIOS;E;3;54;0.7408406162211733
20W0E12;MODELAMIENTO Y SIMULACIÓN;E;3;54;0.7408406162211733
20W0E13;TEATRO I;E;3;54;0.7408406162211733
20W0E14;TEATRO II;E;3;54;0.7408406162211733
20W0E15;MÚSICA;E;3;54;0.7408406162211733
202W0301;ALGORÍTMICA I;O;4;67;0.6394557823129252
202W0302;ESTADÍSTICA;O;3;67;0.8512396694214877
202W0303;FISICA ELÉCTRONICA;O;3;67;0.7925925925925926
202W0304;INGENIERÍA ECONÓMICA;O;3;67;0.907563025210084
202W0305;INTRODUCCIÓN AL DESARROLLO DE SOFTWARE;O;3;67;0.8095238095238095
202W0306;MATEMÁTICA BÁSICA;O;4;67;0.72
202W0307;ORGANIZACIÓN Y ADMINISTRACIÓN;O;3;67;0.7795275590551181
202W0401;ALGORÍTMICA II;O;4;68;0.7878787878787878
202W0402;CONTABILIDAD PARA LA GESTIÓN;O;3;68;0.9518072289156626
202W0403;INNOVACIÓN, TECNOLOGÍA Y EMPRENDIMIENTO;O;3;68;0.96875
202W0404;MATEMÁTICA DISCRETA;O;3;68;0.9090909090909091
202W0405;PROBABILIDADES;O;3;68;0.8354430379746836
202W0406;PROCESOS DE SOFTWARE;O;3;68;0.8539325842696629
202W0407;SISTEMAS DIGITALES;O;3;68;0.684931506849315
202W0501;ANÁLISIS Y DISEÑO DE ALGORITMOS;O;3;69;0.7408406162211733
202W0502;ARQUITECTURA DE COMPUTADORAS;O;3;69;0.7408406162211733
202W0503;CALIDAD DE SOFTWARE;O;3;69;0.7408406162211733
202W0504;COMPUTACIÓN VISUAL;O;3;69;0.7408406162211733
202W0505;ESTRUCTURA DE DATOS;O;4;69;0.7408406162211733
202W0506;ECONOMÍA PARA LA GESTIÓN;O;3;69;0.7408406162211733
202W0507;INGENIERÍA DE REQUISITOS;O;4;69;0.7408406162211733
202W0601;ASEGURAMIENTO DE LA CALIDAD DEL SOFTWARE;O;3;70;0.7408406162211733
202W0602;BASE DE DATOS I;O;4;70;0.7408406162211733
202W0603;DISEÑO DE SOFTWARE;O;4;70;0.7408406162211733
202W0604;FORMACIÓN DE EMPRESAS DE SOFTWARE;O;3;70;0.7408406162211733
202W0605;GESTIÓN DE LA CONFIGURACIÓN DEL SOFTWARE;O;3;70;0.7408406162211733
202W0606;INTERACCIÓN HOMBRE COMPUTADOR;O;3;70;0.7408406162211733
202W0607;SISTEMAS OPERATIVOS;O;3;70;0.7408406162211733
202W0701;ARQUITECTURA DE SOFTWARE;O;4;71;0.7408406162211733
202W0702;BASE DE DATOS II;O;4;71;0.7408406162211733
202W0703;EXPERIENCIA DE USUARIO Y USABILIDAD;O;3;71;0.7408406162211733
202W0704;GESTIÓN DE PROYECTO DE SOFTWARE;O;3;71;0.7408406162211733
202W0705;INTELIGENCIA ARTIFICIAL;O;3;71;0.7408406162211733
202W0706;MÉTODOS FORMALES PARA PRUEBAS;O;3;71;0.7408406162211733
202W0707;REDES Y TRANSMISIÓN DE DATOS;O;3;71;0.7408406162211733
202W0801;AUTOMATIZACIÓN Y CONTROL DE SOFTWARE;O;3;72;0.7408406162211733
202W0802;INTELIGENCIA DE NEGOCIOS;O;3;72;0.7408406162211733
202W0803;METODOLOGÍA DE LA INVESTIGACIÓN;O;2;72;0.7408406162211733
202W0804;MINERÍA DE DATOS;O;3;72;0.7408406162211733
202W0805;PROGRAMACIÓN CONCURRENTE Y PARALELA;O;3;72;0.7408406162211733
202W0806;SEGURIDAD DEL SOFTWARE;O;3;72;0.7408406162211733
202W0807;TALLER DE CONSTRUCCIÓN DE SOFTWARE WEB;O;3;72;0.7408406162211733
202W0808;VERIFICACIÓN Y VALIDACIÓN DE SOFTWARE;O;3;72;0.7408406162211733
202W0901;DESARROLLO DE TESIS I;O;2;73;0.7408406162211733
202W0902;GARANTÍA DE SOFTWARE;O;3;73;0.7408406162211733
202W0903;GERENCIA DE TECNOLOGÍA DE LA INFORMACIÓN;O;3;73;0.7408406162211733
202W0904;GESTIÓN DE MANTENIMIENTO DEL SOFTWARE;O;3;73;0.7408406162211733
202W0905;GESTIÓN DE RIESGO DEL SOFTWARE;O;3;73;0.7408406162211733
202W0906;INTERNET DE LAS COSAS;O;3;73;0.7408406162211733
202W0907;TALLER DE CONSTRUCCIÓN DE SOFTWARE MÓVIL;O;3;73;0.7408406162211733
202W0908;SOFTWARE INTELIGENTE;O;3;73;0.7408406162211733
202W1001;ANALÍTICA DE DATOS;O;3;74;0.7408406162211733
202W1002;DESARROLLO DE TESIS II;O;2;74;0.7408406162211733
202W1003;PRÁCTICA PRE PROFESIONAL;O;4;74;0.7408406162211733
202W1004;TALLER DE APLICACIONES SOCIALES;O;3;74;0.7408406162211733
202W1005;TENDENCIAS DE ARQUITECTURA DE SOFTWARE;O;3;74;0.7408406162211733
202W1006;TENDENCIAS EN INGENIERÍA DE SOFTWARE Y GESTIÓN;O;3;74;0.7408406162211733
INO108;PROGRAMACIÓN Y COMPUTACIÓN;O;2;33;0.7408406162211733
INO208;EMPRENDIMIENTO E INNOVACIÓN;O;2;34;0.7408406162211733
201230301;INTRODUCCIÓN A LA COMPUTACIÓN;O;4;35;0.7408406162211733
201230302;SERIES Y ECUACIONES DIFERENCIALES;O;4;35;0.7408406162211733
201230303;ELECTROMAGNETISMO Y ÓPTICA;O;4;35;0.7408406162211733
201230304;PROGRAMACIÓN DE COMPUTADORAS I;O;4;35;0.7408406162211733
201230305;FUNDAMENTOS DE SISTEMAS DE INFORMACIÓN;O;2;35;0.7408406162211733
201230306;MATEMÁTICAS DISCRETAS;O;4;35;0.7408406162211733
201230401;ORGANIZACIÓN EMPRESARIAL;O;4;36;0.7408406162211733
201230402;PROGRAMACIÓN DE COMPUTADORAS II;O;4;36;0.7408406162211733
201230403;MÉTODOS NUMÉRICOS;O;3;36;0.7408406162211733
201230404;ARQUITECTURA DE COMPUTADORAS;O;4;36;0.7408406162211733
201230405;ESTADÍSTICA I;O;4;36;0.7408406162211733
201230406;INGENIERÍA ECONÓMICA;O;3;36;0.7408406162211733
201230501;ANÁLISIS DE SISTEMAS DE INFORMACIÓN;O;4;37;0.7408406162211733
201230502;DISEÑO DE BASE DE DATOS;O;4;37;0.7408406162211733
201230503;ESTRUCTURA DE DATOS;O;4;37;0.7408406162211733
201230504;ESTADÍSTICA II;O;4;37;0.7408406162211733
201230505;SISTEMAS OPERATIVOS;O;4;37;0.7408406162211733
201230506;INVESTIGACIÓN OPERATIVA;O;4;37;0.7408406162211733
201230601;DISEÑO DE SISTEMAS DE INFORMACIÓN;O;4;38;0.7408406162211733
201230602;ADMINISTRACIÓN DE BASE DE DATOS;O;4;38;0.7408406162211733
201230603;REDES Y COMUNICACIONES;O;4;38;0.7408406162211733
201230604;DISEÑO DE INTERFASES DE USUARIO;O;3;38;0.7408406162211733
201230605;MODELOS Y SIMULACIÓN;O;3;38;0.7408406162211733
201230606;FINANZAS PARA LA GESTIÓN;O;3;38;0.7408406162211733
201230701;INTERACCIÓN HUMANO COMPUTADOR;O;3;39;0.7408406162211733
201230702;DESARROLLO DE APLICACIONES WEB;O;3;39;0.7408406162211733
201230703;INTELIGENCIA ARTIFICIAL;O;4;39;0.7408406162211733
201230704;INTELIGENCIA DE NEGOCIOS;O;3;39;0.7408406162211733
201230705;GESTIÓN DE DATOS MASIVOS;O;4;39;0.7408406162211733
201230706;INTERNET DE LAS COSAS;O;3;39;0.7408406162211733
201230801;COMPUTACIÓN VISUAL;O;3;40;0.7408406162211733
201230802;DESARROLLO DE APLICACIONES MÓVILES;O;3;40;0.7408406162211733
201230803;SISTEMAS DISTRIBUIDOS;O;4;40;0.7408406162211733
201230804;SISTEMAS INTELIGENTES;O;4;40;0.7408406162211733
201230805;GESTIÓN DE PROYECTOS DE TI;O;3;40;0.7408406162211733
201230806;METODOLOGÍA DE LA INVESTIGACIÓN;O;3;40;0.7408406162211733
201230901;ARQUITECTURA EMPRESARIAL;O;3;41;0.7408406162211733
201230902;GESTIÓN DE PROCESOS DE NEGOCIO;O;3;41;0.7408406162211733
201230903;MINERÍA DE DATOS;O;3;41;0.7408406162211733
201230904;AUDITORÍA DE SISTEMAS;O;3;41;0.7408406162211733
201230905;SEGURIDAD DE LA INFORMACIÓN;O;3;41;0.7408406162211733
201230906;PROYECTO DE TESIS I;O;3;41;0.7408406162211733
201231001;GESTIÓN DE TECNOLOGIAS DE INFORMACION;O;3;42;0.7408406162211733
201231002;ARQUITECTURA DE SERVICIOS;O;3;42;0.7408406162211733
201231003;TENDENCIAS EN SISTEMAS DE INFORMACIÓN;O;3;42;0.7408406162211733
201231004;PROYECTO DE FIN DE CARRERA;O;3;42;0.7408406162211733
201231005;ÉTICA PROFESIONAL Y EMPRENDIMIENTO;O;3;42;0.7408406162211733
201231006;PROYECTO DE TESIS II;O;3;42;0.7408406162211733
202SW0101;REDACCIÓN Y TÉCNICAS DE COMUNICACIÓN EFECTIVA I;O;3;75;0.7408406162211733
202SW0102;MÉTODOS DE ESTUDIOS UNIVERSITARIOS;O;2;75;0.7408406162211733
202SW0103;DESARROLLO PERSONAL Y LIDERAZGO;O;2;75;0.7408406162211733
202SW0104;CÁLCULO I;O;4;75;0.7408406162211733
202SW0105;BIOLOGÍA PARA CIENCIAS E INGENIERÌA;O;4;75;0.7408406162211733
202SW0106;ALGEBRA Y GEOMETRÍA ANALÍTICA I;O;4;75;0.7408406162211733
202SW0107;MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE;O;3;75;0.7408406162211733
202SW0E01;PROGRAMACIÓN Y COMPUTACIÓN;E;2;75;0.7408406162211733
"202SW0
E02";EMPRENDIMIENTO E INNOVACIÓN;E;2;75;0.7408406162211733
202SW0E03;FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO;E;2;75;0.7408406162211733
202SW0E04;TALLER DE MÚSICA;E;2;75;0.7408406162211733
202SW0E05;TALLER DE DANZA;E;2;75;0.7408406162211733
202SW0E08;INGLES BASICO;E;2;75;0.7408406162211733
202SW0E09;SEGURIDAD E HIGIENE OCUPACIONAL;E;2;75;0.7408406162211733
202SW0201;REDACCIÓN Y TÉCNICAS DE COMUNICACIÓN EFECTIVA II;O;3;76;0.7408406162211733
202SW0202;INVESTIGACIÓN FORMATIVA;O;3;76;0.7408406162211733
202SW0203;REALIDAD NACIONAL Y MUNDIAL;O;2;76;0.7408406162211733
202SW0204;CÁLCULO II;O;4;76;0.7408406162211733
202SW0205;FÍSICA I;O;4;76;0.7408406162211733
202SW0206;QUÍMICA GENERAL;O;4;76;0.7408406162211733
202SW0207;INTRODUCCIÓN A LAS CIENCIAS E INGENIERÍA;O;2;76;0.7408406162211733
202SW0301;ALGORÍTMICA I;O;4;77;0.7408406162211733
202SW0302;ESTADÍSTICA Y PROBABILIDADES;O;4;77;0.7408406162211733
202SW0303;FISICA ELÉCTRÓNICA;O;3;77;0.7408406162211733
202SW0304;INGENIERÍA ECONÓMICA;O;3;77;0.7408406162211733
202SW0305;INTRODUCCIÓN AL DESARROLLO DE SOFTWARE;O;3;77;0.7408406162211733
202SW0306;MATEMÁTICA BÁSICA;O;4;77;0.7408406162211733
202SW0401;ALGORÍTMICA II;O;4;78;0.7408406162211733
202SW0402;CONTABILIDAD PARA LA GESTIÓN;O;3;78;0.7408406162211733
202SW0403;ORGANIZACIÓN Y ADMINISTRACIÓN;O;3;78;0.7408406162211733
202SW0404;MATEMÁTICA DISCRETA;O;3;78;0.7408406162211733
202SW0405;ESTRUCTURA DE DATOS;O;4;78;0.7408406162211733
202SW0406;PROCESOS DE SOFTWARE;O;3;78;0.7408406162211733
202SW0407;SISTEMAS DIGITALES;O;3;78;0.7408406162211733
202SW0501;ANÁLISIS Y DISEÑO DE ALGORITMOS;O;3;79;0.7408406162211733
202SW0502;ARQUITECTURA DE COMPUTADORAS;O;3;79;0.7408406162211733
202SW0503;BASE DE DATOS I;O;4;79;0.7408406162211733
202SW0504;COMPUTACIÓN VISUAL;O;3;79;0.7408406162211733
202SW0505;ECONOMÍA PARA LA GESTIÓN;O;3;79;0.7408406162211733
202SW0506;INGENIERÍA DE REQUISITOS;O;4;79;0.7408406162211733
202SW0507;LENGUAJES Y COMPILADORES;O;4;79;0.7408406162211733
202SW0601;BASE DE DATOS II;O;4;80;0.7408406162211733
202SW0602;CALIDAD DE SOFTWARE;O;3;80;0.7408406162211733
202SW0603;DISEÑO DE SOFTWARE;O;4;80;0.7408406162211733
202SW0604;ETICA PROFESIONAL Y LEGISLACIÓN INFORMÁTICA;O;3;80;0.7408406162211733
202SW0605;GESTIÓN DE PROYECTO DE SOFTWARE;O;3;80;0.7408406162211733
202SW0606;INTERACCIÓN HOMBRE COMPUTADOR;O;3;80;0.7408406162211733
202SW0607;SISTEMAS OPERATIVOS;O;3;80;0.7408406162211733
202SW0701;ARQUITECTURA DE SOFTWARE;O;4;81;0.7408406162211733
202SW0702;EXPERIENCIA DE USUARIO Y USABILIDAD;O;3;81;0.7408406162211733
202SW0703;GESTIÓN DE LA CONFIGURACIÓN Y MANTENIMIENTO DEL SOFTWARE;O;4;81;0.7408406162211733
202SW0704;FORMACIÓN DE EMPRESAS DE SOFTWARE;O;3;81;0.7408406162211733
202SW0705;INTELIGENCIA ARTIFICIAL;O;3;81;0.7408406162211733
202SW0706;PRUEBAS DE SOFTWARE;O;4;81;0.7408406162211733
202SW0707;REDES Y TRANSMISIÓN DE DATOS;O;3;81;0.7408406162211733
202SW0801;AUTOMATIZACIÓN Y CONTROL DE SOFTWARE;O;3;82;0.7408406162211733
202SW0802;INTELIGENCIA DE NEGOCIOS;O;3;82;0.7408406162211733
202SW0803;METODOLOGÍA DE LA INVESTIGACIÓN;O;3;82;0.7408406162211733
202SW0804;MINERÍA DE DATOS;O;3;82;0.7408406162211733
202SW0805;PROGRAMACIÓN CONCURRENTE Y PARALELA;O;3;82;0.7408406162211733
202SW0806;TALLER DE CONSTRUCCIÓN DE SOFTWARE WEB;O;3;82;0.7408406162211733
202SW0807;ASEGURAMIENTO DE LA CALIDAD DEL SOFTWARE;O;3;82;0.7408406162211733
202SW0901;DESARROLLO DE TESIS I;O;4;83;0.7408406162211733
202SW0902;GESTIÓN DE RIESGO DEL SOFTWARE;O;3;83;0.7408406162211733
202SW0903;GERENCIA DE TECNOLOGÍA DE LA INFORMACIÓN;O;3;83;0.7408406162211733
202SW0904;SEGURIDAD DEL SOFTWARE;O;3;83;0.7408406162211733
202SW0905;INTERNET DE LAS COSAS;O;3;83;0.7408406162211733
202SW0906;TALLER DE CONSTRUCCIÓN DE SOFTWARE MÓVIL;O;3;83;0.7408406162211733
202SW0907;SOFTWARE INTELIGENTE;O;3;83;0.7408406162211733
202SW1001;ANALÍTICA DE DATOS;O;3;84;0.7408406162211733
202SW1002;DESARROLLO DE TESIS II;O;4;84;0.7408406162211733
202SW1003;PRÁCTICA PRE PROFESIONAL;O;4;84;0.7408406162211733
202SW1004;TALLER DE APLICACIONES SOCIALES;O;3;84;0.7408406162211733
202SW1005;INNOVACIÓN, TECNOLOGÍA Y EMPRENDIMIENTO;O;3;84;0.7408406162211733
202SW1006;TENDENCIAS EN INGENIERÍA DE SOFTWARE;O;3;84;0.7408406162211733
203230301;INTRODUCCIÓN A LA CIENCIA DE LA COMPUTACIÓN;O;4;87;0.7408406162211733
203230302;PROGRAMACIÓN DE COMPUTADORAS I;O;4;87;0.7408406162211733
203230303;DESARROLLO BASADO EN PLATAFORMAS;O;3;87;0.7408406162211733
203230304;ESTRUCTURAS DISCRETAS;O;4;87;0.7408406162211733
203230305;SERIES Y ECUACIONES DIFERENCIALES;O;3;87;0.7408406162211733
203230306;INGENIERÍA ECONÓMICA;O;3;87;0.7408406162211733
203230307;ÓPTICA Y ELECTRO-MAGNETISMO;O;3;87;0.7408406162211733
203230401;ALGORITMOS Y ESTRUCTURAS DE DATOS;O;4;88;0.7408406162211733
203230402;TEORÍA DE LA COMPUTACIÓN;O;4;88;0.7408406162211733
203230403;BASE DE DATOS I;O;3;88;0.7408406162211733
203230404;ARQUITECTURA DE COMPUTADORES;O;3;88;0.7408406162211733
203230405;ESTADÍSTICA Y PROBABILIDADES;O;3;88;0.7408406162211733
203230406;ANÁLISIS NUMÉRICO;O;3;88;0.7408406162211733
203230501;ANÁLISIS Y DISEÑO DE ALGORITMOS;O;4;89;0.7408406162211733
203230502;BASE DE DATOS II;O;3;89;0.7408406162211733
203230503;INGENIERÍA DE SOFTWARE I;O;3;89;0.7408406162211733
203230504;SISTEMAS OPERATIVOS;O;4;89;0.7408406162211733
203230505;PROGRAMACIÓN DE COMPUTADORAS II;O;4;89;0.7408406162211733
203C0506;INVESTIGACIÓN OPERATIVA;O;4;89;0.7408406162211733
203230601;INGENIERÍA DE SOFTWARE II;O;4;90;0.7408406162211733
203230602;REDES Y COMUNICACIONES;O;3;90;0.7408406162211733
203230603;ESTRUCTURA DE DATOS AVANZADO;O;3;90;0.7408406162211733
203230604;TÓPICOS DE SISTEMAS OPERATIVOS AVANZADOS;O;3;90;0.7408406162211733
203230605;LENGUAJES Y COMPILADORES I;O;4;90;0.7408406162211733
203230606;MODELOS Y SIMULACIÓN;O;3;90;0.7408406162211733
203230607;PROCESOS ESTOCÁSTICOS;O;3;90;0.7408406162211733
203230701;INTERACCIÓN HUMANO COMPUTADOR;O;4;91;0.7408406162211733
203230702;LENGUAJES Y COMPILADORES II;O;3;91;0.7408406162211733
203230703;COMPUTACIÓN PARALELA Y DISTRIBUIDA;O;3;91;0.7408406162211733
203230704;COMPUTACIÓN GRAFICA;O;4;91;0.7408406162211733
203230705;HEURÍSTICAS Y META HEURÍSTICAS;O;4;91;0.7408406162211733
203230706;INVESTIGACIÓN E INNOVACIÓN;O;3;91;0.7408406162211733
203230801;SEGURIDAD EN COMPUTACIÓN;O;3;92;0.7408406162211733
203230802;TÓPICOS EN CIENCIA DE DATOS;O;4;92;0.7408406162211733
203230803;INTELIGENCIA ARTIFICIAL;O;4;92;0.7408406162211733
203230804;ARTE Y TECNOLOGÍA;O;2;92;0.7408406162211733
203230805;PROYECTO FINAL DE CARRERA I;O;4;92;0.7408406162211733
203230806;COMPUTACIÓN VERDE;O;2;92;0.7408406162211733
203230901;TÓPICOS EN INTELIGENCIA ARTIFICIAL;O;4;93;0.7408406162211733
203230902;PRACTICA PREPROFESIONAL I;O;1;93;0.7408406162211733
203230903;TÓPICOS EN COMPUTACIÓN GRAFICA;O;4;93;0.7408406162211733
203230904;PROYECTO FINAL DE CARRERA II;O;4;93;0.7408406162211733
203231001;PRACTICA PREPROFESIONAL II;O;1;94;0.7408406162211733
203231002;TECNOLOGÍA BASADA EN INTERNET;O;4;94;0.7408406162211733
203231003;BIOINFORMÁTICA Y BIOESTADÍSTICA;O;4;94;0.7408406162211733
203C1004;PROYECTO FINAL DE CARRERA III;O;4;94;0.7408406162211733
