cod_escuela;cod_semestre;cod_alumno;cod_plan;cod_asignatura;num_rep
1;20201;18200005;2018  ;INE013  ;1
1;20201;18200005;2018  ;INO107  ;2
1;20201;18200005;2018  ;INO201  ;1
1;20201;18200005;2018  ;INO202  ;1
1;20201;18200005;2018  ;INO207  ;1
1;20201;18200010;2018  ;INE002  ;3
1;20201;18200010;2018  ;INE013  ;1
1;20201;18200010;2018  ;INO106  ;2
1;20201;18200010;2018  ;INO201  ;1
1;20201;18200010;2018  ;INO202  ;1
1;20201;18200010;2018  ;INO203  ;1
1;20201;18200010;2018  ;INO204  ;1
1;20201;18200010;2018  ;INO205  ;1
1;20201;18200010;2018  ;INO206  ;1
1;20201;18200010;2018  ;INO207  ;1
1;20201;18200018;2018  ;INE002  ;1
1;20201;18200018;2018  ;INE013  ;2
1;20201;18200018;2018  ;INO101  ;1
1;20201;18200018;2018  ;INO102  ;2
1;20201;18200018;2018  ;INO104  ;3
1;20201;18200018;2018  ;INO105  ;2
1;20201;18200018;2018  ;INO107  ;2
1;20201;18200018;2018  ;INO205  ;2
1;20201;18200022;2018  ;INO105  ;2
1;20201;18200022;2018  ;INO106  ;2
1;20201;18200036;2018  ;INO104  ;3
1;20201;18200036;2018  ;INO106  ;2
1;20201;18200036;2018  ;INO205  ;2
1;20201;18200036;2018  ;INO206  ;2
1;20201;18200054;2018  ;INO106  ;1
1;20201;18200054;2018  ;INO204  ;1
1;20201;18200054;2018  ;INO205  ;1
1;20201;18200054;2018  ;INO206  ;2
1;20201;18200056;2018  ;INO205  ;1
1;20201;18200056;2018  ;INO206  ;1
1;20201;18200062;2018  ;INE002  ;2
1;20201;18200137;2018  ;INE013  ;1
1;20201;18200137;2018  ;INO105  ;2
1;20201;18200137;2018  ;INO202  ;1
1;20201;18200137;2018  ;INO203  ;1
1;20201;18200137;2018  ;INO205  ;1
1;20201;18200137;2018  ;INO206  ;1
1;20201;18200137;2018  ;INO207  ;1
1;20201;18200144;2018  ;INO204  ;2
1;20201;18200144;2018  ;INO205  ;2
1;20201;18200144;2018  ;INO206  ;2
1;20201;18200146;2018  ;INE002  ;2
1;20201;18200146;2018  ;INE013  ;1
1;20201;18200146;2018  ;INO101  ;2
1;20201;18200146;2018  ;INO102  ;2
1;20201;18200146;2018  ;INO104  ;3
1;20201;18200146;2018  ;INO105  ;2
1;20201;18200146;2018  ;INO106  ;3
1;20201;18200146;2018  ;INO202  ;1
1;20201;18200146;2018  ;INO203  ;2
1;20201;18200146;2018  ;INO205  ;1
1;20201;18200146;2018  ;INO206  ;1
1;20201;18200146;2018  ;INO207  ;1
1;20201;18200150;2018  ;INO204  ;1
1;20201;18200150;2018  ;INO205  ;1
1;20201;18200162;2018  ;INO106  ;2
1;20201;18200215;2018  ;INE002  ;3
1;20201;18200218;2018  ;INE013  ;1
1;20201;18200221;2018  ;INO204  ;2
1;20201;18200224;2018  ;INO104  ;3
1;20201;18200224;2018  ;INO106  ;2
1;20201;18200224;2018  ;INO205  ;3
1;20201;18200228;2018  ;INO104  ;3
1;20201;18200228;2018  ;INO106  ;2
1;20201;18200246;2018  ;INO204  ;1
1;20201;19200004;2018  ;INE002  ;1
1;20201;19200004;2018  ;INO101  ;1
1;20201;19200004;2018  ;INO102  ;1
1;20201;19200004;2018  ;INO103  ;1
1;20201;19200004;2018  ;INO104  ;1
1;20201;19200004;2018  ;INO105  ;1
1;20201;19200004;2018  ;INO106  ;1
1;20201;19200004;2018  ;INO107  ;1
1;20201;19200006;2018  ;INE002  ;1
1;20201;19200006;2018  ;INO204  ;2
1;20201;19200006;2018  ;INO205  ;2
1;20201;19200012;2018  ;INE002  ;2
1;20201;19200018;2018  ;INE002  ;1
1;20201;19200018;2018  ;INE013  ;1
1;20201;19200018;2018  ;INO104  ;1
1;20201;19200018;2018  ;INO105  ;1
1;20201;19200018;2018  ;INO106  ;1
1;20201;19200018;2018  ;INO201  ;1
1;20201;19200018;2018  ;INO202  ;1
1;20201;19200018;2018  ;INO203  ;1
1;20201;19200018;2018  ;INO205  ;1
1;20201;19200018;2018  ;INO206  ;1
1;20201;19200018;2018  ;INO207  ;1
1;20201;19200027;2018  ;INO206  ;1
1;20201;19200033;2018  ;INE013  ;1
1;20201;19200036;2018  ;INE002  ;1
1;20201;19200036;2018  ;INE013  ;1
1;20201;19200045;2018  ;INE002  ;1
1;20201;19200046;2018  ;INE002  ;1
1;20201;19200046;2018  ;INO106  ;1
1;20201;19200051;2018  ;INO206  ;1
1;20201;19200125;2018  ;INE013  ;1
1;20201;19200145;2018  ;INE002  ;2
1;20201;19200149;2018  ;INO205  ;1
1;20201;19200151;2018  ;INO205  ;2
1;20201;19200151;2018  ;INO206  ;1
1;20201;19200169;2018  ;INO106  ;2
1;20201;19200169;2018  ;INO206  ;1
1;20201;19200174;2018  ;INO204  ;1
1;20201;19200175;2018  ;INO106  ;1
1;20201;19200175;2018  ;INO204  ;1
1;20201;19200175;2018  ;INO206  ;1
1;20201;19200185;2018  ;INE002  ;2
1;20201;19200185;2018  ;INE013  ;1
1;20201;19200196;2018  ;INO204  ;1
1;20201;19200197;2018  ;INO204  ;1
1;20201;19200197;2018  ;INO206  ;1
1;20201;19200201;2018  ;INE002  ;1
1;20201;19200209;2018  ;INO204  ;2
1;20201;19200209;2018  ;INO205  ;2
1;20201;19200210;2018  ;INO205  ;1
1;20201;19200212;2018  ;INO104  ;2
1;20201;19200212;2018  ;INO205  ;1
1;20201;19200212;2018  ;INO206  ;1
1;20201;19200216;2018  ;INE002  ;3
1;20201;19200216;2018  ;INO204  ;1
1;20201;19200218;2018  ;INO206  ;2
1;20201;19200223;2018  ;INO104  ;3
1;20201;19200223;2018  ;INO205  ;2
1;20201;19200223;2018  ;INO206  ;1
1;20201;19200227;2018  ;INO104  ;3
1;20201;19200227;2018  ;INO206  ;1
1;20201;19200229;2018  ;INO206  ;1
1;20201;19200230;2018  ;INE002  ;2
1;20201;19200230;2018  ;INE013  ;1
1;20201;19200230;2018  ;INO101  ;1
1;20201;19200230;2018  ;INO102  ;1
1;20201;19200230;2018  ;INO104  ;2
1;20201;19200230;2018  ;INO105  ;1
1;20201;19200230;2018  ;INO106  ;1
1;20201;19200230;2018  ;INO107  ;1
1;20201;19200230;2018  ;INO202  ;1
1;20201;19200230;2018  ;INO203  ;1
1;20201;19200230;2018  ;INO205  ;1
1;20201;19200230;2018  ;INO206  ;1
1;20201;19200230;2018  ;INO207  ;1
1;20201;19200236;2018  ;INE002  ;1
1;20201;19200236;2018  ;INE013  ;1
1;20201;19200236;2018  ;INO201  ;1
1;20201;19200236;2018  ;INO202  ;1
1;20201;19200236;2018  ;INO203  ;1
1;20201;19200236;2018  ;INO204  ;1
1;20201;19200236;2018  ;INO205  ;1
1;20201;19200236;2018  ;INO206  ;1
1;20201;19200236;2018  ;INO207  ;1
1;20201;19200237;2018  ;INO203  ;1
1;20201;19200237;2018  ;INO206  ;1
1;20201;19200237;2018  ;INO207  ;1
1;20201;19200240;2018  ;INO206  ;1
1;20201;19200242;2018  ;INO204  ;2
1;20201;19200242;2018  ;INO205  ;2
1;20201;19200242;2018  ;INO206  ;1
1;20201;19200244;2018  ;INO104  ;2
1;20201;19200244;2018  ;INO202  ;1
1;20201;19200244;2018  ;INO205  ;1
1;20201;19200244;2018  ;INO206  ;1
2;20201;18200073;2018  ;INE013  ;1
2;20201;18200073;2018  ;INO201  ;1
2;20201;18200073;2018  ;INO202  ;1
2;20201;18200073;2018  ;INO203  ;1
2;20201;18200073;2018  ;INO204  ;1
2;20201;18200073;2018  ;INO205  ;1
2;20201;18200073;2018  ;INO206  ;1
2;20201;18200073;2018  ;INO207  ;1
2;20201;18200087;2018  ;INO106  ;2
2;20201;18200087;2018  ;INO206  ;2
2;20201;18200100;2018  ;INE002  ;3
2;20201;18200100;2018  ;INO204  ;3
2;20201;18200114;2018  ;INO204  ;1
2;20201;18200114;2018  ;INO206  ;2
2;20201;18200249;2018  ;INE002  ;2
2;20201;18200249;2018  ;INE013  ;1
2;20201;18200249;2018  ;INO101  ;2
2;20201;18200249;2018  ;INO102  ;2
2;20201;18200249;2018  ;INO103  ;2
2;20201;18200249;2018  ;INO104  ;3
2;20201;18200249;2018  ;INO105  ;2
2;20201;18200249;2018  ;INO106  ;3
2;20201;18200249;2018  ;INO107  ;2
2;20201;18200249;2018  ;INO202  ;1
2;20201;18200249;2018  ;INO203  ;1
2;20201;18200249;2018  ;INO205  ;1
2;20201;18200249;2018  ;INO206  ;1
2;20201;18200249;2018  ;INO207  ;1
2;20201;18200252;2018  ;INO204  ;2
2;20201;18200255;2018  ;INO202  ;2
2;20201;18200255;2018  ;INO204  ;1
2;20201;18200271;2018  ;INO106  ;3
2;20201;18200271;2018  ;INO204  ;3
2;20201;18200285;2018  ;INO204  ;1
2;20201;18200285;2018  ;INO205  ;3
2;20201;18200286;2018  ;INO204  ;1
2;20201;18200286;2018  ;INO206  ;2
2;20201;18200295;2018  ;INE002  ;2
2;20201;18200295;2018  ;INE013  ;2
2;20201;18200295;2018  ;INO101  ;1
2;20201;18200295;2018  ;INO102  ;1
2;20201;18200295;2018  ;INO103  ;1
2;20201;18200295;2018  ;INO104  ;2
2;20201;18200295;2018  ;INO105  ;2
2;20201;18200295;2018  ;INO106  ;2
2;20201;18200295;2018  ;INO107  ;1
2;20201;18200295;2018  ;INO202  ;2
2;20201;18200295;2018  ;INO203  ;2
2;20201;18200295;2018  ;INO205  ;2
2;20201;18200295;2018  ;INO206  ;2
2;20201;18200298;2018  ;INO105  ;2
2;20201;18200298;2018  ;INO204  ;3
2;20201;18200298;2018  ;INO206  ;2
2;20201;19200073;2018  ;INE002  ;1
2;20201;19200073;2018  ;INO205  ;1
2;20201;19200073;2018  ;INO206  ;1
2;20201;19200075;2018  ;INE002  ;2
2;20201;19200081;2018  ;INO204  ;1
2;20201;19200085;2018  ;INO204  ;2
2;20201;19200086;2018  ;INE002  ;1
2;20201;19200086;2018  ;INO101  ;1
2;20201;19200086;2018  ;INO102  ;1
2;20201;19200086;2018  ;INO103  ;1
2;20201;19200086;2018  ;INO104  ;1
2;20201;19200086;2018  ;INO105  ;1
2;20201;19200086;2018  ;INO106  ;1
2;20201;19200086;2018  ;INO107  ;1
2;20201;19200087;2018  ;INO206  ;1
2;20201;19200089;2018  ;INE013  ;1
2;20201;19200089;2018  ;INO104  ;2
2;20201;19200089;2018  ;INO205  ;2
2;20201;19200098;2018  ;INO206  ;2
2;20201;19200100;2018  ;INO204  ;1
2;20201;19200100;2018  ;INO206  ;1
2;20201;19200103;2018  ;INE013  ;1
2;20201;19200103;2018  ;INO201  ;1
2;20201;19200103;2018  ;INO202  ;1
2;20201;19200103;2018  ;INO203  ;1
2;20201;19200103;2018  ;INO204  ;1
2;20201;19200103;2018  ;INO205  ;1
2;20201;19200103;2018  ;INO206  ;1
2;20201;19200103;2018  ;INO207  ;1
2;20201;19200112;2018  ;INE002  ;1
2;20201;19200112;2018  ;INE013  ;1
2;20201;19200112;2018  ;INO101  ;1
2;20201;19200112;2018  ;INO102  ;1
2;20201;19200112;2018  ;INO104  ;1
2;20201;19200112;2018  ;INO105  ;1
2;20201;19200112;2018  ;INO106  ;1
2;20201;19200112;2018  ;INO107  ;1
2;20201;19200112;2018  ;INO202  ;1
2;20201;19200112;2018  ;INO203  ;1
2;20201;19200112;2018  ;INO205  ;1
2;20201;19200112;2018  ;INO206  ;1
2;20201;19200112;2018  ;INO207  ;1
2;20201;19200115;2018  ;INO104  ;3
2;20201;19200116;2018  ;INO204  ;1
2;20201;19200252;2018  ;INO106  ;1
2;20201;19200252;2018  ;INO204  ;1
2;20201;19200252;2018  ;INO205  ;1
2;20201;19200255;2018  ;INE002  ;1
2;20201;19200257;2018  ;INE013  ;1
2;20201;19200257;2018  ;INO104  ;2
2;20201;19200257;2018  ;INO201  ;1
2;20201;19200257;2018  ;INO202  ;1
2;20201;19200257;2018  ;INO203  ;1
2;20201;19200257;2018  ;INO205  ;1
2;20201;19200257;2018  ;INO206  ;1
2;20201;19200257;2018  ;INO207  ;1
2;20201;19200263;2018  ;INO104  ;2
2;20201;19200263;2018  ;INO205  ;2
2;20201;19200263;2018  ;INO206  ;1
2;20201;19200270;2018  ;INO104  ;2
2;20201;19200270;2018  ;INO106  ;2
2;20201;19200271;2018  ;INO204  ;1
2;20201;19200273;2018  ;INO106  ;1
2;20201;19200273;2018  ;INO205  ;2
2;20201;19200273;2018  ;INO206  ;1
2;20201;19200280;2018  ;INO106  ;2
2;20201;19200280;2018  ;INO204  ;1
2;20201;19200285;2018  ;INE002  ;1
2;20201;19200285;2018  ;INO206  ;1
2;20201;19200287;2018  ;INO204  ;1
2;20201;19200288;2018  ;INO204  ;1
2;20201;19200296;2018  ;INE002  ;1
2;20201;19200300;2018  ;INO204  ;1
2;20201;19200300;2018  ;INO206  ;1
2;20201;19200301;2018  ;INO106  ;1
2;20201;19200301;2018  ;INO204  ;1
2;20201;19200301;2018  ;INO205  ;1
2;20201;19200303;2018  ;INE002  ;1
2;20201;19200303;2018  ;INO205  ;1
2;20201;19200303;2018  ;INO206  ;1
2;20201;19200307;2018  ;INO106  ;2
2;20201;19200307;2018  ;INO204  ;1
2;20201;19200307;2018  ;INO205  ;1
2;20201;19200307;2018  ;INO206  ;1
2;20201;19200309;2018  ;INE013  ;1
2;20201;19200309;2018  ;INO104  ;3
2;20201;19200309;2018  ;INO106  ;2
2;20201;19200309;2018  ;INO201  ;1
2;20201;19200309;2018  ;INO202  ;1
2;20201;19200309;2018  ;INO203  ;1
2;20201;19200309;2018  ;INO205  ;1
2;20201;19200309;2018  ;INO206  ;1
2;20201;19200309;2018  ;INO207  ;1
2;20201;19200312;2018  ;INE002  ;1
2;20201;19200312;2018  ;INO101  ;1
2;20201;19200312;2018  ;INO102  ;1
2;20201;19200312;2018  ;INO103  ;1
2;20201;19200312;2018  ;INO104  ;1
2;20201;19200312;2018  ;INO105  ;1
2;20201;19200312;2018  ;INO106  ;1
2;20201;19200312;2018  ;INO107  ;1
2;20201;19200314;2018  ;INE002  ;1
2;20201;19200314;2018  ;INO101  ;1
2;20201;19200314;2018  ;INO102  ;1
2;20201;19200314;2018  ;INO104  ;1
2;20201;19200314;2018  ;INO105  ;1
2;20201;19200314;2018  ;INO106  ;1
2;20201;19200316;2018  ;INE002  ;2
2;20201;19200316;2018  ;INE013  ;1
2;20201;19200316;2018  ;INO104  ;2
2;20201;19200316;2018  ;INO201  ;1
2;20201;19200316;2018  ;INO206  ;1
2;20201;19200319;2018  ;INO204  ;1
2;20201;19200321;2018  ;INE013  ;1
2;20201;19200321;2018  ;INO203  ;1
2;20201;19200323;2018  ;INE002  ;2
2;20201;19200323;2018  ;INO204  ;2
2;20201;19200323;2018  ;INO206  ;2
2;20201;19200326;2018  ;INO106  ;1
2;20201;19200326;2018  ;INO206  ;1
2;20201;19200327;2018  ;INO206  ;1
